timestamp,ticker,timeframe,actual_tf,score,bias,regime,htf,btc,confidence,entry_price_idr
2026-09-15 05:48:17,ETH,1H,1H,-7,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,43902066.72,True,,,,False,-0.7730138137407319,0.2751500893574909,-1.0,0.0
2026-09-15 05:48:17,FIL,1H,1H,-2,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,15662.3856,True,,,,False,-0.7530478674045833,0.6269132875128506,0.5,0.0
2026-09-15 05:48:18,LINK,1H,1H,-2,BEARISH,NEUTRAL,neutral,bearish,D — Very low conviction,201738.432,True,,,,False,-0.15227270753628339,0.0240738703810171,-1.0,0.0
2026-09-15 05:48:18,LSK,1H,1H,0,NEUTRAL,VOLATILE_AVOID,bullish,bearish,N/A — no qualifying setup,7472.707200000001,True,4634.865572428029,10310.548827571973,13148.390455143945,False,-0.8188921229156547,0.6183494167214436,0.5,0.0
2026-09-15 05:48:20,LTC,1H,1H,-5,BEARISH,TRENDING_DOWN,neutral,bearish,C — Low conviction,929420.1599999999,True,,,,False,-0.875,0.301540653315616,-1.0,1.0
2026-09-15 05:48:20,NEAR,1H,1H,0,NEUTRAL,NEUTRAL,bullish,bearish,N/A — no qualifying setup,42771.648,True,41322.9197222315,44220.376277768504,45669.10455553701,False,0.09407563045762118,0.09690370590386593,0.0,0.0
2026-09-15 05:48:21,OP,1H,1H,0,NEUTRAL,NEUTRAL,bullish,bearish,N/A — no qualifying setup,1772.1696,False,1707.13581605985,1837.20338394015,1902.2371678803,False,0.2954275857443851,-0.2502746970256445,1.0,0.0
2026-09-15 05:48:21,PEPE,1H,1H,-1,BEARISH,NEUTRAL,neutral,bearish,D — Very low conviction,0.06007056,True,0.0584717209415278,0.061669399058472206,0.06326823811694442,False,0.18683060319968628,0.09165423123322225,0.0,0.0
2026-09-15 05:48:23,SHIB,1H,1H,-6,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,0.09125088,False,,,,False,-0.6205202052466744,0.35075238311554374,-1.0,0.0
2026-09-15 05:48:23,SOL,1H,1H,-2,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,1782210.72,True,,,,False,-0.24299684514829875,0.28029962021637456,-1.0,0.0
2026-09-15 05:48:23,SUI,1H,1H,-5,BEARISH,TRENDING_DOWN,bearish,bearish,C — Low conviction,12496.7904,False,,,,False,-0.7590866931869485,0.29564223414874063,-1.0,1.0
2026-09-15 05:48:24,THE,1H,1H,-1,BEARISH,SQUEEZE,bearish,bearish,D — Very low conviction,1162.656,False,1135.9154251179377,1189.3965748820622,1216.1371497641246,False,0.21595512054914065,-0.35424599798742795,-0.5,1.0
2026-09-15 05:48:25,TRX,1H,1H,-3,BEARISH,SQUEEZE,bullish,bearish,D — Very low conviction,5950.6848,True,,,,False,-0.7851935704348735,0.4451287338735897,0.5,-1.0
2026-09-15 05:48:26,UNI,1H,1H,4,BULLISH,TRENDING_UP,bullish,bearish,D — Very low conviction,117304.944,True,113067.65679402386,121542.23120597615,125779.51841195229,False,0.5630687328640703,-0.30396912936952675,1.0,0.0
2026-09-15 05:48:26,XAUT,1H,1H,1,BULLISH,SQUEEZE,bearish,bearish,N/A — no qualifying setup,75703879.2,,74946840.408,76460917.992,77217956.78400001,False,-0.01620953648567905,-0.24751429318333848,0.0,1.0
2026-09-15 05:48:26,XLM,1H,1H,-1,BEARISH,TRENDING_UP,bullish,bearish,D — Very low conviction,3384.0335999999998,True,3285.2669901810154,3482.800209818984,3581.5668196379684,False,0.5461286852973477,-0.2080843150513009,-0.5,0.0
2026-09-15 05:48:27,XRP,1H,1H,-2,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,24775.1424,True,,,,False,-0.13126330765950867,0.020503100407227026,-1.0,0.0
2026-09-15 05:48:27,ZEC,1H,1H,1,BULLISH,NEUTRAL,bullish,bearish,D — Very low conviction,20159398.080000002,True,19439701.63035354,20879094.529646464,21598790.97929292,False,0.18522182188446376,0.17901441630307938,1.0,0.0
2026-09-15 06:03:11,ADA,1H,1H,-2,BEARISH,TRENDING_DOWN,neutral,bearish,D — Very low conviction,3622.672,False,,,,False,-0.7524226071370734,0.4314669815540055,0.5,0.0
2026-09-15 06:03:11,ARB,1H,1H,-1,BEARISH,TRENDING_DOWN,neutral,bearish,D — Very low conviction,2371.652,True,2289.500215691297,2453.803784308703,2535.9555686174067,False,-0.5446105982681249,0.19966557492346634,0.5,1.0
2026-09-15 06:03:12,ATOM,1H,1H,-1,BEARISH,RANGING,neutral,bearish,N/A — no qualifying setup,27874.84,False,27244.187008659323,28505.492991340678,29136.14598268136,False,-0.10418251169146474,-0.036349337497988334,-1.0,0.0
2026-09-15 06:03:12,AVAX,1H,1H,-1,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,132572.88,False,130105.21259053699,135040.547409463,137508.21481892603,False,0.1183600840110455,0.06700903649119987,-0.5,0.0
2026-09-15 06:03:13,BNB,1H,1H,-3,BEARISH,SQUEEZE,neutral,bearish,D — Very low conviction,12734326.4,True,,,,False,-0.3920961142570176,0.19958424905554303,0.5,-1.0
2026-09-15 06:03:13,BTC,1H,1H,-1,BEARISH,TRENDING_DOWN,bullish,N/A,D — Very low conviction,1369074000.0,True,1355383260.0,1382764740.0,1396455480.0,False,-0.5069841202349354,0.4360672804023458,0.5,0.0
2026-09-15 06:03:13,DOGE,1H,1H,-2,BEARISH,TRENDING_DOWN,neutral,bearish,D — Very low conviction,1466.865,False,,,,False,-0.7553186738510747,0.4163212634819285,0.5,0.0
2026-09-15 06:03:14,DOT,1H,1H,0,NEUTRAL,TRENDING_DOWN,neutral,bearish,N/A — no qualifying setup,17567.14,False,17170.45791797565,17963.822082024348,18360.504164048696,False,-0.6071304072212732,0.35704243737417657,0.5,1.0
2026-09-15 06:03:15,ENA,1H,1H,1,BULLISH,NEUTRAL,neutral,bearish,D — Very low conviction,2512.612,True,2431.434993372138,2593.7890066278624,2674.9660132557246,False,0.12220129688231725,0.11802454708495264,1.0,0.0
2026-09-15 06:03:16,ETH,1H,1H,-2,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,44027446.4,True,,,,False,-0.6826687515307679,0.3117483643076364,0.5,0.0
2026-09-15 06:03:16,FIL,1H,1H,-7,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,15711.754,True,,,,False,-0.7989282319812265,0.6175713154278881,-1.0,0.0
2026-09-15 06:03:16,LINK,1H,1H,0,NEUTRAL,NEUTRAL,neutral,bearish,N/A — no qualifying setup,202735.72,True,199026.36488120293,206445.07511879707,210154.43023759418,False,-0.03244553184961698,0.1061827535763531,0.0,0.0
2026-09-15 06:03:17,LSK,1H,1H,0,NEUTRAL,VOLATILE_AVOID,bullish,bearish,N/A — no qualifying setup,7102.622,True,4300.753566060979,9904.490433939021,12706.358867878043,False,-0.7518935663831914,0.43349426578764816,0.5,0.0
2026-09-15 06:03:18,LTC,1H,1H,-5,BEARISH,TRENDING_DOWN,neutral,bearish,C — Low conviction,930336.0,True,,,,False,-0.875,0.3207758672027057,-1.0,1.0
2026-09-15 06:03:18,NEAR,1H,1H,0,NEUTRAL,NEUTRAL,bullish,bearish,N/A — no qualifying setup,43045.66,True,41606.97256735605,44484.347432643954,45923.034865287904,False,0.010147320778482247,0.09478437397961124,0.0,0.0
2026-09-15 06:03:18,OP,1H,1H,-1,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,1774.334,False,1708.1423455733639,1840.5256544266363,1906.7173088532722,False,0.09195550941078035,-0.1265956623035232,0.0,1.0
2026-09-15 06:03:20,PEPE,1H,1H,-5,BEARISH,TRENDING_DOWN,neutral,bearish,C — Low conviction,0.0604366,True,,,,False,-0.42589157586222115,0.26064596197211354,-1.0,0.0
2026-09-15 06:03:20,SHIB,1H,1H,-1,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,0.09144780000000001,False,0.08971857256370981,0.09317702743629021,0.0949062548725804,False,-0.5325572735959706,0.3473107704600717,0.5,0.0
2026-09-15 06:03:21,SOL,1H,1H,-1,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,1788606.2000000002,True,1762691.5332315413,1814520.866768459,1840435.5335369182,False,-0.5772950523629607,0.3659873488707248,0.5,0.0
2026-09-15 06:03:21,SUI,1H,1H,-5,BEARISH,TRENDING_DOWN,bearish,bearish,C — Low conviction,12554.25,False,,,,False,-0.7874338310483597,0.3583279120686111,-1.0,1.0
2026-09-15 06:03:22,THE,1H,1H,-5,BEARISH,SQUEEZE,bearish,bearish,D — Very low conviction,1162.92,False,,,,False,0.018131852536602558,-0.1843415295280019,0.0,-1.0
2026-09-15 06:03:23,TRX,1H,1H,-9,BEARISH,SQUEEZE,bullish,bearish,D — Very low conviction,5948.512000000001,True,,,,False,-0.875,0.46551841418372475,-1.0,-1.0
2026-09-15 06:03:23,UNI,1H,1H,5,BULLISH,TRENDING_UP,bullish,bearish,C — Low conviction,118318.3,True,113912.07703103797,122724.52296896203,127130.74593792408,False,0.7063278218999284,-0.36924309201650346,1.0,0.0
2026-09-15 06:03:23,XAUT,1H,1H,-9,BEARISH,SQUEEZE,bearish,bearish,B — Moderate conviction,75643188.6,,,,,False,-0.3514091796896819,0.0047580863662860925,-1.0,-1.0
2026-09-15 06:03:24,XLM,1H,1H,2,BULLISH,NEUTRAL,bullish,bearish,D — Very low conviction,3414.756,True,3315.220180495856,3514.291819504144,3613.827639008288,False,0.5607933673780999,-0.08110123180814986,1.0,0.0
2026-09-15 06:03:24,XRP,1H,1H,-2,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,24826.58,True,,,,False,-0.22718450554506872,0.12751170791697566,-1.0,0.0
2026-09-15 06:03:24,ZEC,1H,1H,1,BULLISH,NEUTRAL,bullish,bearish,D — Very low conviction,20314626.6,True,19618068.807855014,21011184.39214499,21707742.184289977,False,0.22700358092674788,0.1974051846892996,1.0,0.0
2026-09-15 06:30:51,ADA,1H,1H,-2,BEARISH,TRENDING_DOWN,neutral,bearish,D — Very low conviction,3620.6708000000003,False,,,,False,-0.7524226071370734,0.4314669815540055,0.5,0.0
2026-09-15 06:30:51,ARB,1H,1H,-1,BEARISH,TRENDING_DOWN,neutral,bearish,D — Very low conviction,2350.8788,True,2268.652417022231,2433.105182977769,2515.3315659555383,False,-0.5446105982681249,0.19966557492346634,0.5,1.0
2026-09-15 06:30:51,ATOM,1H,1H,-1,BEARISH,RANGING,neutral,bearish,N/A — no qualifying setup,27811.971999999998,False,27180.746338519624,28443.19766148037,29074.42332296075,False,-0.10418251169146474,-0.036349337497988334,-1.0,0.0
2026-09-15 06:30:51,AVAX,1H,1H,-1,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,132340.544,False,129870.635802878,134810.45219712198,137280.360394244,False,0.1183600840110455,0.06700903649119987,-0.5,0.0
2026-09-15 06:30:54,BNB,1H,1H,-3,BEARISH,SQUEEZE,neutral,bearish,D — Very low conviction,12691041.96,True,,,,False,-0.3920961142570176,0.19958424905554303,0.5,-1.0
2026-09-15 06:30:54,BTC,1H,1H,-1,BEARISH,TRENDING_DOWN,bullish,N/A,D — Very low conviction,1365456894.76,True,1351802325.8124,1379111463.7075999,1392766032.6552,False,-0.5069841202349354,0.4360672804023458,0.5,0.0
2026-09-15 06:30:54,DOGE,1H,1H,-2,BEARISH,TRENDING_DOWN,neutral,bearish,D — Very low conviction,1462.9062,False,,,,False,-0.7553186738510747,0.4163212634819285,0.5,0.0
2026-09-15 06:30:55,DOT,1H,1H,0,NEUTRAL,TRENDING_DOWN,neutral,bearish,N/A — no qualifying setup,17512.548,False,17115.505707231474,17909.590292768524,18306.63258553705,False,-0.6071304072212732,0.35704243737417657,0.5,1.0
2026-09-15 06:30:56,ENA,1H,1H,1,BULLISH,NEUTRAL,neutral,bearish,D — Very low conviction,2486.676,True,2405.4252798587413,2567.9267201412586,2649.177440282517,False,0.12220129688231725,0.11802454708495264,1.0,0.0
2026-09-15 06:30:57,FIL,1H,1H,-7,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,15697.8036,True,,,,False,-0.7989282319812265,0.6175713154278881,-1.0,0.0
2026-09-15 06:30:57,ETH,1H,1H,-2,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,43892653.16,True,,,,False,-0.6826687515307679,0.3117483643076364,0.5,0.0
2026-09-15 06:30:57,LINK,1H,1H,0,NEUTRAL,NEUTRAL,neutral,bearish,N/A — no qualifying setup,201597.11599999998,True,197884.39256781465,205309.8394321853,209022.56286437061,False,-0.03244553184961698,0.1061827535763531,0.0,0.0
2026-09-15 06:30:58,LSK,1H,1H,0,NEUTRAL,VOLATILE_AVOID,bullish,bearish,N/A — no qualifying setup,7897.400799999999,True,5092.9881041459375,10701.813495854061,13506.226191708123,False,-0.7518935663831914,0.43349426578764816,0.5,0.0
2026-09-15 06:30:59,LTC,1H,1H,-5,BEARISH,TRENDING_DOWN,neutral,bearish,C — Low conviction,931357.16,True,,,,False,-0.875,0.3207758672027057,-1.0,1.0
2026-09-15 06:30:59,NEAR,1H,1H,0,NEUTRAL,NEUTRAL,bullish,bearish,N/A — no qualifying setup,42520.396,True,41080.40215425036,43960.38984574964,45400.383691499286,False,0.010147320778482247,0.09478437397961124,0.0,0.0
2026-09-15 06:30:59,OP,1H,1H,-1,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,1753.0184,False,1686.766639644259,1819.270160355741,1885.5219207114817,False,0.09195550941078035,-0.1265956623035232,0.0,1.0
2026-09-15 06:31:00,PEPE,1H,1H,-5,BEARISH,TRENDING_DOWN,neutral,bearish,C — Low conviction,0.06013876,True,,,,False,-0.42589157586222115,0.26064596197211354,-1.0,0.0
2026-09-15 06:31:01,SHIB,1H,1H,-1,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,0.09117811999999999,False,0.089447322323132,0.09290891767686797,0.09463971535373596,False,-0.5325572735959706,0.3473107704600717,0.5,0.0
2026-09-15 06:31:01,SOL,1H,1H,-1,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,1782294.1600000001,True,1756355.9611845324,1808232.358815468,1834170.5576309357,False,-0.5772950523629607,0.3659873488707248,0.5,0.0
2026-09-15 06:31:02,SUI,1H,1H,-5,BEARISH,TRENDING_DOWN,bearish,bearish,C — Low conviction,12489.815200000001,False,,,,False,-0.7874338310483597,0.3583279120686111,-1.0,1.0
2026-09-15 06:31:02,THE,1H,1H,-5,BEARISH,SQUEEZE,bearish,bearish,D — Very low conviction,1162.2124000000001,False,,,,False,0.018131852536602558,-0.1843415295280019,0.0,-1.0
2026-09-15 06:31:03,TRX,1H,1H,-9,BEARISH,SQUEEZE,bullish,bearish,D — Very low conviction,5953.9136,True,,,,False,-0.875,0.46551841418372475,-1.0,-1.0
2026-09-15 06:31:04,UNI,1H,1H,5,BULLISH,TRENDING_UP,bullish,bearish,C — Low conviction,117261.764,True,112851.53992050995,121671.98807949004,126082.21215898007,False,0.7063278218999284,-0.36924309201650346,1.0,0.0
2026-09-15 06:31:04,XAUT,1H,1H,-9,BEARISH,SQUEEZE,bearish,bearish,B — Moderate conviction,75637982.24000001,,,,,False,-0.3514091796896819,0.0047580863662860925,-1.0,-1.0
2026-09-15 06:31:04,XLM,1H,1H,2,BULLISH,NEUTRAL,bullish,bearish,D — Very low conviction,3410.8023999999996,True,3311.1761960967597,3510.4286039032395,3610.0548078064794,False,0.5607933673780999,-0.08110123180814986,1.0,0.0
2026-09-15 06:31:05,XRP,1H,1H,-2,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,24743.308,True,,,,False,-0.22718450554506872,0.12751170791697566,-1.0,0.0
2026-09-15 06:31:05,ZEC,1H,1H,1,BULLISH,NEUTRAL,bullish,bearish,D — Very low conviction,20211737.8,True,19514547.49226623,20908928.10773377,21606118.415467538,False,0.22700358092674788,0.1974051846892996,1.0,0.0
2026-09-15 06:33:11,ARB,1H,1H,-1,BEARISH,TRENDING_DOWN,neutral,bearish,D — Very low conviction,2356.3032,True,2274.072154605414,2438.5342453945855,2520.765290789171,False,-0.5446105982681249,0.19966557492346634,0.5,1.0
2026-09-15 06:33:12,AVAX,1H,1H,-1,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,132418.596,False,129948.5477536493,134888.64424635068,137358.69249270135,False,0.1183600840110455,0.06700903649119987,-0.5,0.0
2026-09-15 06:33:12,ADA,1H,1H,-2,BEARISH,TRENDING_DOWN,neutral,bearish,D — Very low conviction,3622.6398,False,,,,False,-0.7524226071370734,0.4314669815540055,0.5,0.0
2026-09-15 06:33:12,ATOM,1H,1H,-1,BEARISH,RANGING,neutral,bearish,N/A — no qualifying setup,27813.549,False,27182.287546635893,28444.810453364105,29076.07190672821,False,-0.10418251169146474,-0.036349337497988334,-1.0,0.0
2026-09-15 06:33:14,BNB,1H,1H,-3,BEARISH,SQUEEZE,neutral,bearish,D — Very low conviction,12688586.909999998,True,,,,False,-0.3920961142570176,0.19958424905554303,0.5,-1.0
2026-09-15 06:33:14,BTC,1H,1H,-1,BEARISH,TRENDING_DOWN,bullish,N/A,D — Very low conviction,1365724269.6599998,True,1352067026.9634,1379381512.3565998,1393038755.0531998,False,-0.5069841202349354,0.4360672804023458,0.5,0.0
2026-09-15 06:33:15,DOGE,1H,1H,-2,BEARISH,TRENDING_DOWN,neutral,bearish,D — Very low conviction,1463.16552,False,,,,False,-0.7553186738510747,0.4163212634819285,0.5,0.0
2026-09-15 06:33:15,DOT,1H,1H,0,NEUTRAL,TRENDING_DOWN,neutral,bearish,N/A — no qualifying setup,17513.541,False,17116.476194059964,17910.60580594004,18307.670611880072,False,-0.6071304072212732,0.35704243737417657,0.5,1.0
2026-09-15 06:33:16,ENA,1H,1H,1,BULLISH,NEUTRAL,neutral,bearish,D — Very low conviction,2488.5807,True,2407.325372764154,2569.836027235846,2651.091354471692,False,0.12220129688231725,0.11802454708495264,1.0,0.0
2026-09-15 06:33:17,ETH,1H,1H,-2,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,43902196.77,True,,,,False,-0.6826687515307679,0.3117483643076364,0.5,0.0
2026-09-15 06:33:17,FIL,1H,1H,-7,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,15696.93,True,,,,False,-0.7989282319812265,0.6175713154278881,-1.0,0.0
2026-09-15 06:33:17,LINK,1H,1H,0,NEUTRAL,NEUTRAL,neutral,bearish,N/A — no qualifying setup,201714.36899999998,True,198001.4350482279,205427.30295177206,209140.23690354417,False,-0.03244553184961698,0.1061827535763531,0.0,0.0
2026-09-15 06:33:18,LSK,1H,1H,0,NEUTRAL,VOLATILE_AVOID,bullish,bearish,N/A — no qualifying setup,7843.1739,True,5038.602187776248,10647.745612223753,13452.317324447504,False,-0.7518935663831914,0.43349426578764816,0.5,0.0
2026-09-15 06:33:19,LTC,1H,1H,-5,BEARISH,TRENDING_DOWN,neutral,bearish,C — Low conviction,931939.0800000001,True,,,,False,-0.875,0.3207758672027057,-1.0,1.0
2026-09-15 06:33:19,NEAR,1H,1H,0,NEUTRAL,NEUTRAL,bullish,bearish,N/A — no qualifying setup,42610.992,True,41170.916503431254,44051.06749656874,45491.142993137495,False,0.010147320778482247,0.09478437397961124,0.0,0.0
2026-09-15 06:33:19,OP,1H,1H,-1,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,1754.8815000000002,False,1688.6259830236902,1821.1370169763102,1887.3925339526202,False,0.09195550941078035,-0.1265956623035232,0.0,1.0
2026-09-15 06:33:20,PEPE,1H,1H,-5,BEARISH,TRENDING_DOWN,neutral,bearish,C — Low conviction,0.06014217,True,,,,False,-0.42589157586222115,0.26064596197211354,-1.0,0.0
2026-09-15 06:33:21,SHIB,1H,1H,-1,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,0.09135966000000001,False,0.08962876418309591,0.0930905558169041,0.0948214516338082,False,-0.5325572735959706,0.3473107704600717,0.5,0.0
2026-09-15 06:33:21,SOL,1H,1H,-1,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,1783453.4400000002,True,1757513.7704315942,1809393.1095684061,1835332.7791368118,False,-0.5772950523629607,0.3659873488707248,0.5,0.0
2026-09-15 06:33:22,SUI,1H,1H,-5,BEARISH,TRENDING_DOWN,bearish,bearish,C — Low conviction,12506.3967,False,,,,False,-0.7874338310483597,0.3583279120686111,-1.0,1.0
2026-09-15 06:33:22,THE,1H,1H,-5,BEARISH,SQUEEZE,bearish,bearish,D — Very low conviction,1164.0420000000001,False,,,,False,0.018131852536602558,-0.1843415295280019,0.0,-1.0
2026-09-15 06:33:23,TRX,1H,1H,-9,BEARISH,SQUEEZE,bullish,bearish,D — Very low conviction,5961.3060000000005,True,,,,False,-0.875,0.46551841418372475,-1.0,-1.0
2026-09-15 06:33:24,UNI,1H,1H,5,BULLISH,TRENDING_UP,bullish,bearish,C — Low conviction,117480.05699999999,True,113069.58285110195,121890.53114889802,126301.00529779606,False,0.7063278218999284,-0.36924309201650346,1.0,0.0
2026-09-15 06:33:24,XAUT,1H,1H,-9,BEARISH,SQUEEZE,bearish,bearish,B — Moderate conviction,75624986.82,,,,,False,-0.3514091796896819,0.0047580863662860925,-1.0,-1.0
2026-09-15 06:33:24,XLM,1H,1H,2,BULLISH,NEUTRAL,bullish,bearish,D — Very low conviction,3416.2869,True,3316.6550470718166,3515.9187529281835,3615.5506058563665,False,0.5607933673780999,-0.08110123180814986,1.0,0.0
2026-09-15 06:33:25,XRP,1H,1H,-2,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,24764.111699999998,True,,,,False,-0.22718450554506872,0.12751170791697566,-1.0,0.0
2026-09-15 06:33:25,ZEC,1H,1H,1,BULLISH,NEUTRAL,bullish,bearish,D — Very low conviction,20217469.47,True,19520239.63004193,20914699.309958067,21611929.149916135,False,0.22700358092674788,0.1974051846892996,1.0,0.0
2026-09-15 06:48:14,ADA,1H,1H,-2,BEARISH,TRENDING_DOWN,neutral,bearish,D — Very low conviction,3608.3256,False,,,,False,-0.7524226071370734,0.4314669815540055,0.5,0.0
2026-09-15 06:48:14,ARB,1H,1H,-1,BEARISH,TRENDING_DOWN,neutral,bearish,D — Very low conviction,2357.9332000000004,True,2275.7068170222315,2440.1595829777693,2522.3859659555387,False,-0.5446105982681249,0.19966557492346634,0.5,1.0
2026-09-15 06:48:15,ATOM,1H,1H,-1,BEARISH,RANGING,neutral,bearish,N/A — no qualifying setup,27776.7,False,27145.474338519627,28407.925661480374,29039.15132296075,False,-0.10418251169146474,-0.036349337497988334,-1.0,0.0
2026-09-15 06:48:15,AVAX,1H,1H,-1,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,132076.004,False,129606.09580287799,134545.91219712197,137015.820394244,False,0.1183600840110455,0.06700903649119987,-0.5,0.0
2026-09-15 06:48:16,BNB,1H,1H,-3,BEARISH,SQUEEZE,neutral,bearish,D — Very low conviction,12683458.479999999,True,,,,False,-0.3920961142570176,0.19958424905554303,0.5,-1.0
2026-09-15 06:48:17,DOGE,1H,1H,-2,BEARISH,TRENDING_DOWN,neutral,bearish,D — Very low conviction,1461.67168,False,,,,False,-0.7553186738510747,0.4163212634819285,0.5,0.0
2026-09-15 06:48:17,DOT,1H,1H,0,NEUTRAL,TRENDING_DOWN,neutral,bearish,N/A — no qualifying setup,17512.548,False,17115.505707231474,17909.590292768524,18306.63258553705,False,-0.6071304072212732,0.35704243737417657,0.5,1.0
2026-09-15 06:48:17,BTC,1H,1H,-1,BEARISH,TRENDING_DOWN,bullish,N/A,D — Very low conviction,1364497496.36,True,1350852521.3964,1378142471.3235998,1391787446.2872,False,-0.5069841202349354,0.4360672804023458,0.5,0.0
2026-09-15 06:48:18,ENA,1H,1H,1,BULLISH,NEUTRAL,neutral,bearish,D — Very low conviction,2483.1488,True,2401.8980798587413,2564.3995201412586,2645.650240282517,False,0.12220129688231725,0.11802454708495264,1.0,0.0
2026-09-15 06:48:19,ETH,1H,1H,-2,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,43869726.36000001,True,,,,False,-0.6826687515307679,0.3117483643076364,0.5,0.0
2026-09-15 06:48:19,FIL,1H,1H,-7,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,15754.2388,True,,,,False,-0.7989282319812265,0.6175713154278881,-1.0,0.0
2026-09-15 06:48:20,LINK,1H,1H,0,NEUTRAL,NEUTRAL,neutral,bearish,N/A — no qualifying setup,201438.39200000002,True,197725.6685678147,205151.11543218535,208863.83886437066,False,-0.03244553184961698,0.1061827535763531,0.0,0.0
2026-09-15 06:48:20,LSK,1H,1H,0,NEUTRAL,VOLATILE_AVOID,bullish,bearish,N/A — no qualifying setup,8437.0624,True,5632.649704145939,11241.475095854063,14045.887791708126,False,-0.7518935663831914,0.43349426578764816,0.5,0.0
2026-09-15 06:48:21,LTC,1H,1H,-5,BEARISH,TRENDING_DOWN,neutral,bearish,C — Low conviction,931180.7999999999,True,,,,False,-0.875,0.3207758672027057,-1.0,1.0
2026-09-15 06:48:21,NEAR,1H,1H,0,NEUTRAL,NEUTRAL,bullish,bearish,N/A — no qualifying setup,42291.128000000004,True,40851.134154250365,43731.12184574964,45171.11569149929,False,0.010147320778482247,0.09478437397961124,0.0,0.0
2026-09-15 06:48:22,OP,1H,1H,-1,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,1754.7820000000002,False,1688.5302396442592,1821.0337603557412,1887.285520711482,False,0.09195550941078035,-0.1265956623035232,0.0,1.0
2026-09-15 06:48:23,PEPE,1H,1H,-5,BEARISH,TRENDING_DOWN,neutral,bearish,C — Low conviction,0.06013876,True,,,,False,-0.42589157586222115,0.26064596197211354,-1.0,0.0
2026-09-15 06:48:23,SHIB,1H,1H,-1,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,0.09100176,False,0.08927096232313202,0.09273255767686799,0.09446335535373597,False,-0.5325572735959706,0.3473107704600717,0.5,0.0
2026-09-15 06:48:24,SOL,1H,1H,-1,BEARISH,TRENDING_DOWN,bullish,bearish,D — Very low conviction,1781236.0,True,1755297.8011845322,1807174.1988154678,1833112.3976309355,False,-0.5772950523629607,0.3659873488707248,0.5,0.0
2026-09-15 06:48:24,SUI,1H,1H,-5,BEARISH,TRENDING_DOWN,bearish,bearish,C — Low conviction,12496.8696,False,,,,False,-0.7874338310483597,0.3583279120686111,-1.0,1.0
2026-09-15 06:48:24,THE,1H,1H,-5,BEARISH,SQUEEZE,bearish,bearish,D — Very low conviction,1169.2667999999999,False,,,,False,0.018131852536602558,-0.1843415295280019,0.0,-1.0
2026-09-15 06:48:26,UNI,1H,1H,5,BULLISH,TRENDING_UP,bullish,bearish,C — Low conviction,116856.13600000001,True,112445.91192050997,121266.36007949006,125676.58415898008,False,0.7063278218999284,-0.36924309201650346,1.0,0.0
2026-09-15 06:48:26,TRX,1H,1H,-9,BEARISH,SQUEEZE,bullish,bearish,D — Very low conviction,5957.440799999999,True,,,,False,-0.875,0.46551841418372475,-1.0,-1.0
2026-09-15 06:48:27,XLM,1H,1H,2,BULLISH,NEUTRAL,bullish,bearish,D — Very low conviction,3400.2208,True,3300.59459609676,3499.84700390324,3599.47320780648,False,0.5607933673780999,-0.08110123180814986,1.0,0.0
2026-09-15 06:48:27,XAUT,1H,1H,-9,BEARISH,SQUEEZE,bearish,bearish,B — Moderate conviction,75719989.64,,,,,False,-0.3514091796896819,0.0047580863662860925,-1.0,-1.0
2026-09-15 06:48:27,XRP,1H,1H,-2,BEARISH,NEUTRAL,bullish,bearish,D — Very low conviction,24681.582,True,,,,False,-0.22718450554506872,0.12751170791697566,-1.0,0.0
